id,customer_id,text,label,service,amount,currency,date,frequency
EML00213,CUST0058,Payment of $11.27 was processed for your Spotify Premium plan. Next billing date: 04 Feb 2026.,1,Spotify Premium,11.27,USD,2026-02-04,monthly
EML00214,CUST0117,"HNB transaction processed: LKR 79,052.",0,HNB,79052.0,LKR,2026-01-20,one-time
EML00215,CUST0219,"CEB billing notice: current amount payable is LKR 3,506.",0,CEB,3506.0,LKR,2026-02-17,monthly
EML00216,CUST0284,Payment of $10.17 was processed for your Apple Services plan. Next billing date: 20 Mar 2026.,1,Apple Services,10.17,USD,2026-03-20,monthly
EML00217,CUST0253,Billing confirmation for Microsoft 365: $10.48.,1,Microsoft 365,10.48,USD,2026-03-24,monthly
EML00218,CUST0057,"Uber Eats receipt: transaction amount LKR 4,678.",0,Uber Eats,4678.0,LKR,2026-08-18,one-time
EML00219,CUST0254,"Your SLT account has a balance of LKR 1,653.",0,SLT,1653.0,LKR,2026-01-08,monthly
EML00220,CUST0292,"Your LECO account has a balance of LKR 7,955.",0,LECO,7955.0,LKR,2026-04-16,monthly
EML00221,CUST0110,"CEB billing notice: current amount payable is LKR 3,464.",0,CEB,3464.0,LKR,2026-05-09,monthly
EML00222,CUST0252,Payment of $14.30 was processed for your Canva Pro plan. Next billing date: 27 Feb 2026.,1,Canva Pro,14.3,USD,2026-02-27,monthly
EML00223,CUST0057,"Payment received for PickMe order #471964: LKR 96,286.",0,PickMe,96286.0,LKR,2026-05-19,one-time
EML00224,CUST0206,Your Apple Services account was charged $17.25. The current plan remains active.,1,Apple Services,17.25,USD,2026-05-25,monthly
EML00225,CUST0119,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 05 Jan 2026.,1,ChatGPT Plus,20.0,USD,2026-01-05,monthly
EML00226,CUST0163,Your payment of $8.77 for Spotify Premium was received for the current period.,1,Spotify Premium,8.77,USD,2026-01-18,monthly
EML00227,CUST0282,Billing confirmation for Netflix: $11.37.,1,Netflix,11.37,USD,2026-04-24,monthly
EML00228,CUST0005,Your Temu transaction was completed for $80.38.,0,Temu,80.38,USD,2026-02-07,one-time
EML00229,CUST0055,"CEB billing notice: current amount payable is LKR 3,019.",0,CEB,3019.0,LKR,2026-03-02,monthly
EML00230,CUST0032,"Payment of LKR 7,007 is due for your LECO account for 24 Jan 2026.",0,LECO,7007.0,LKR,2026-01-24,monthly
EML00231,CUST0098,Payment of $10.13 was processed for your Microsoft 365 plan. Next billing date: 05 Jun 2026.,1,Microsoft 365,10.13,USD,2026-06-05,monthly
EML00232,CUST0184,"Daraz transaction processed: LKR 8,318.",0,Daraz,8318.0,LKR,2026-03-27,one-time
EML00233,CUST0277,"Daraz transaction processed: LKR 96,826.",0,Daraz,96826.0,LKR,2026-02-23,one-time
EML00234,CUST0160,"LECO billing notice: current amount payable is LKR 12,626.",0,LECO,12626.0,LKR,2026-03-29,monthly
EML00235,CUST0238,"LECO billing notice: current amount payable is LKR 9,422.",0,LECO,9422.0,LKR,2026-03-13,monthly
EML00236,CUST0107,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 13 Jan 2026.,1,ChatGPT Plus,20.0,USD,2026-01-13,monthly
EML00237,CUST0108,Your payment of $38.86 for Adobe Creative Cloud was received for the current period.,1,Adobe Creative Cloud,38.86,USD,2026-03-07,monthly
EML00238,CUST0111,"Payment received for Sampath Bank order #982832: LKR 15,740.",0,Sampath Bank,15740.0,LKR,2026-01-01,one-time
EML00239,CUST0078,Your ChatGPT Plus account was charged $20.00. The current plan remains active.,1,ChatGPT Plus,20.0,USD,2026-01-02,monthly
EML00240,CUST0245,"LECO account statement: LKR 2,901 payable for the current period.",0,LECO,2901.0,LKR,2026-01-25,monthly
EML00241,CUST0219,"Your PickMe transaction was completed for LKR 52,949.",0,PickMe,52949.0,LKR,2026-07-08,one-time
EML00242,CUST0261,"Commercial Bank transaction processed: LKR 13,927.",0,Commercial Bank,13927.0,LKR,2026-07-13,one-time
EML00243,CUST0169,"Payment received for BOC order #256311: LKR 62,458.",0,BOC,62458.0,LKR,2026-05-19,one-time
EML00244,CUST0165,"Sampath Bank receipt: transaction amount LKR 34,953.",0,Sampath Bank,34953.0,LKR,2026-08-13,one-time
EML00245,CUST0029,"Your PickMe Food transaction was completed for LKR 16,413.",0,PickMe Food,16413.0,LKR,2026-04-11,one-time
EML00246,CUST0033,"Your PickMe transaction was completed for LKR 5,436.",0,PickMe,5436.0,LKR,2026-05-06,one-time
EML00247,CUST0148,Your Temu transaction was completed for $8.74.,0,Temu,8.74,USD,2026-07-05,one-time
EML00248,CUST0015,"Your Uber Eats transaction was completed for LKR 13,840.",0,Uber Eats,13840.0,LKR,2026-05-23,one-time
EML00249,CUST0053,"LECO billing notice: current amount payable is LKR 11,259.",0,LECO,11259.0,LKR,2026-03-03,monthly
EML00250,CUST0270,Your payment of $34.04 for Figma was received for the current period.,1,Figma,34.04,USD,2026-02-01,monthly
EML00251,CUST0239,"Uber Eats transaction processed: LKR 49,706.",0,Uber Eats,49706.0,LKR,2026-02-25,one-time
EML00252,CUST0028,Your payment of $61.43 for Adobe Creative Cloud was received for the current period.,1,Adobe Creative Cloud,61.43,USD,2026-01-26,monthly
EML00253,CUST0076,Billing confirmation for Canva Pro: $17.96.,1,Canva Pro,17.96,USD,2026-01-04,monthly
EML00254,CUST0262,"Payment of LKR 1,811 is due for your LECO account for 15 May 2026.",0,LECO,1811.0,LKR,2026-05-15,monthly
EML00255,CUST0273,Your payment of $44.75 for Figma was received for the current period.,1,Figma,44.75,USD,2026-01-24,monthly
EML00256,CUST0096,"PickMe receipt: transaction amount LKR 30,247.",0,PickMe,30247.0,LKR,2026-03-31,one-time
EML00257,CUST0043,"SLT account statement: LKR 8,000 payable for the current period.",0,SLT,8000.0,LKR,2026-01-28,monthly
EML00258,CUST0219,"Payment received for Uber order #595712: LKR 42,810.",0,Uber,42810.0,LKR,2026-06-26,one-time
EML00259,CUST0054,"NWSDB account statement: LKR 5,872 payable for the current period.",0,NWSDB,5872.0,LKR,2026-05-12,monthly
EML00260,CUST0190,Billing confirmation for Figma: $35.18.,1,Figma,35.18,USD,2026-02-20,monthly
EML00261,CUST0099,Your payment of $10.87 for Microsoft 365 was received for the current period.,1,Microsoft 365,10.87,USD,2026-05-29,monthly
EML00262,CUST0226,"PickMe Food receipt: transaction amount LKR 65,056.",0,PickMe Food,65056.0,LKR,2026-04-28,one-time
EML00263,CUST0236,"CEB billing notice: current amount payable is LKR 8,716.",0,CEB,8716.0,LKR,2026-05-01,monthly
EML00264,CUST0110,Your Google One account was charged $2.07. The current plan remains active.,1,Google One,2.07,USD,2026-04-15,monthly
EML00265,CUST0061,Billing confirmation for Canva Pro: $14.42.,1,Canva Pro,14.42,USD,2026-03-11,monthly
EML00266,CUST0184,"PickMe Food transaction processed: LKR 46,508.",0,PickMe Food,46508.0,LKR,2026-02-22,one-time
EML00267,CUST0035,Your payment of $20.00 for ChatGPT Plus was received for the current period.,1,ChatGPT Plus,20.0,USD,2026-01-02,monthly
EML00268,CUST0135,"Your NWSDB account has a balance of LKR 6,114.",0,NWSDB,6114.0,LKR,2026-03-28,monthly
EML00269,CUST0200,"SLT account statement: LKR 8,208 payable for the current period.",0,SLT,8208.0,LKR,2026-03-08,monthly
EML00270,CUST0063,Your payment of $16.22 for Netflix was received for the current period.,1,Netflix,16.22,USD,2026-06-10,monthly
EML00271,CUST0015,"Your payment of LKR 49,624 for Google Play was received for the current period.",1,Google Play,49624.0,LKR,2026-02-24,weekly
EML00272,CUST0045,"Your LECO account has a balance of LKR 13,033.",0,LECO,13033.0,LKR,2026-03-05,monthly
EML00273,CUST0236,Your payment of $17.02 for Google One was received for the current period.,1,Google One,17.02,USD,2026-06-08,monthly
EML00274,CUST0126,"Daraz transaction processed: LKR 63,137.",0,Daraz,63137.0,LKR,2026-06-13,one-time
EML00275,CUST0118,"Uber Eats receipt: transaction amount LKR 51,971.",0,Uber Eats,51971.0,LKR,2026-04-08,one-time
EML00276,CUST0111,Your payment of $17.87 for YouTube Premium was received for the current period.,1,YouTube Premium,17.87,USD,2026-01-15,monthly
EML00277,CUST0062,"Payment of LKR 35,110 was processed for your Google Play plan. Next billing date: 23 Jan 2026.",1,Google Play,35110.0,LKR,2026-01-23,weekly
EML00278,CUST0179,"Your Sampath Bank transaction was completed for LKR 67,558.",0,Sampath Bank,67558.0,LKR,2026-04-08,one-time
EML00279,CUST0142,"CEB account statement: LKR 3,483 payable for the current period.",0,CEB,3483.0,LKR,2026-04-07,monthly
EML00280,CUST0038,Your payment of $52.78 for Figma was received for the current period.,1,Figma,52.78,USD,2026-03-30,monthly
EML00281,CUST0113,Payment of $66.79 was processed for your Adobe Creative Cloud plan. Next billing date: 16 Jul 2026.,1,Adobe Creative Cloud,66.79,USD,2026-07-16,monthly
EML00282,CUST0058,Billing confirmation for Spotify Premium: $9.43.,1,Spotify Premium,9.43,USD,2026-05-04,monthly
EML00283,CUST0160,Billing confirmation for Google One: $4.45.,1,Google One,4.45,USD,2026-01-15,monthly
EML00284,CUST0246,"Your Mobitel account has a balance of LKR 5,011.",0,Mobitel,5011.0,LKR,2026-04-20,monthly
EML00285,CUST0300,"Payment of LKR 51,559 was processed for your Google Play plan. Next billing date: 13 Jan 2026.",1,Google Play,51559.0,LKR,2026-01-13,weekly
EML00286,CUST0263,Your payment of $12.14 for Google One was received for the current period.,1,Google One,12.14,USD,2026-05-01,monthly
EML00287,CUST0169,Billing confirmation for Canva Pro: $16.73.,1,Canva Pro,16.73,USD,2026-01-21,monthly
EML00288,CUST0167,"BOC receipt: transaction amount LKR 14,967.",0,BOC,14967.0,LKR,2026-06-24,one-time
EML00289,CUST0175,Your Google One account was charged $16.99. The current plan remains active.,1,Google One,16.99,USD,2026-02-28,monthly
EML00290,CUST0167,Your payment of $15.48 for Netflix was received for the current period.,1,Netflix,15.48,USD,2026-02-06,monthly
EML00291,CUST0288,"Your Mobitel account has a balance of LKR 6,943.",0,Mobitel,6943.0,LKR,2026-06-30,monthly
EML00292,CUST0077,Billing confirmation for YouTube Premium: $18.77.,1,YouTube Premium,18.77,USD,2026-06-19,monthly
EML00293,CUST0248,"Payment received for PickMe Food order #402623: LKR 38,753.",0,PickMe Food,38753.0,LKR,2026-02-02,one-time
EML00294,CUST0220,"BOC receipt: transaction amount LKR 19,920.",0,BOC,19920.0,LKR,2026-03-18,one-time
EML00295,CUST0220,Your Google One account was charged $18.09. The current plan remains active.,1,Google One,18.09,USD,2026-01-20,monthly
EML00296,CUST0231,Your YouTube Premium account was charged $18.31. The current plan remains active.,1,YouTube Premium,18.31,USD,2026-06-25,monthly
EML00297,CUST0077,Your Microsoft 365 account was charged $8.01. The current plan remains active.,1,Microsoft 365,8.01,USD,2026-01-09,monthly
EML00298,CUST0127,Your payment of $17.33 for YouTube Premium was received for the current period.,1,YouTube Premium,17.33,USD,2026-03-19,monthly
EML00299,CUST0235,Your Spotify Premium account was charged $5.85. The current plan remains active.,1,Spotify Premium,5.85,USD,2026-06-29,monthly
EML00300,CUST0123,Payment of $16.78 was processed for your YouTube Premium plan. Next billing date: 29 Apr 2026.,1,YouTube Premium,16.78,USD,2026-04-29,monthly
EML00301,CUST0135,"Your payment of LKR 11,779 for Google Play was received for the current period.",1,Google Play,11779.0,LKR,2026-01-24,weekly
EML00302,CUST0184,"SLT billing notice: current amount payable is LKR 2,211.",0,SLT,2211.0,LKR,2026-05-06,monthly
EML00303,CUST0131,Your payment of $17.56 for YouTube Premium was received for the current period.,1,YouTube Premium,17.56,USD,2026-02-13,monthly
EML00304,CUST0099,Billing confirmation for Microsoft 365: $7.45.,1,Microsoft 365,7.45,USD,2026-02-27,monthly
EML00305,CUST0043,"Billing confirmation for Google Play: LKR 32,012.",1,Google Play,32012.0,LKR,2026-01-31,weekly
EML00306,CUST0289,Payment of $13.36 was processed for your Google One plan. Next billing date: 27 May 2026.,1,Google One,13.36,USD,2026-05-27,monthly
EML00307,CUST0207,Your payment of $5.74 for Spotify Premium was received for the current period.,1,Spotify Premium,5.74,USD,2026-04-21,monthly
EML00308,CUST0213,"Dialog account statement: LKR 4,076 payable for the current period.",0,Dialog,4076.0,LKR,2026-01-02,monthly
EML00309,CUST0034,"Your Google Play account was charged LKR 45,186. The current plan remains active.",1,Google Play,45186.0,LKR,2026-01-25,weekly
EML00310,CUST0289,"HNB receipt: transaction amount LKR 81,328.",0,HNB,81328.0,LKR,2026-02-02,one-time
EML00311,CUST0261,Your Adobe Creative Cloud account was charged $35.93. The current plan remains active.,1,Adobe Creative Cloud,35.93,USD,2026-07-07,monthly
EML00312,CUST0253,Your Microsoft 365 account was charged $10.37. The current plan remains active.,1,Microsoft 365,10.37,USD,2026-04-22,monthly
EML00313,CUST0232,Billing confirmation for Adobe Creative Cloud: $46.59.,1,Adobe Creative Cloud,46.59,USD,2026-07-09,monthly
EML00314,CUST0208,"Payment of LKR 2,142 is due for your NWSDB account for 16 Jan 2026.",0,NWSDB,2142.0,LKR,2026-01-16,monthly
EML00315,CUST0082,Payment received for Daraz order #603988: LKR 507.,0,Daraz,507.0,LKR,2026-03-08,one-time
EML00316,CUST0185,"Payment of LKR 5,820 is due for your Mobitel account for 05 Feb 2026.",0,Mobitel,5820.0,LKR,2026-02-05,monthly
EML00317,CUST0086,Billing confirmation for YouTube Premium: $16.31.,1,YouTube Premium,16.31,USD,2026-01-30,monthly
EML00318,CUST0298,Payment of $9.74 was processed for your Spotify Premium plan. Next billing date: 18 Jul 2026.,1,Spotify Premium,9.74,USD,2026-07-18,monthly
EML00319,CUST0178,Your YouTube Premium account was charged $15.68. The current plan remains active.,1,YouTube Premium,15.68,USD,2026-03-05,monthly
EML00320,CUST0283,"BOC receipt: transaction amount LKR 57,081.",0,BOC,57081.0,LKR,2026-08-13,one-time
EML00321,CUST0035,Your Apple Services account was charged $12.59. The current plan remains active.,1,Apple Services,12.59,USD,2026-06-01,monthly
EML00322,CUST0026,"Payment of LKR 1,744 is due for your SLT account for 09 Jun 2026.",0,SLT,1744.0,LKR,2026-06-09,monthly
EML00323,CUST0204,"SLT billing notice: current amount payable is LKR 5,910.",0,SLT,5910.0,LKR,2026-03-20,monthly
EML00324,CUST0010,Payment of LKR 851 is due for your NWSDB account for 28 Jan 2026.,0,NWSDB,851.0,LKR,2026-01-28,monthly
EML00325,CUST0213,"Payment of LKR 7,418 is due for your SLT account for 26 Mar 2026.",0,SLT,7418.0,LKR,2026-03-26,monthly
EML00326,CUST0251,"BOC receipt: transaction amount LKR 74,406.",0,BOC,74406.0,LKR,2026-03-02,one-time
EML00327,CUST0294,"Your payment of LKR 52,706 for Google Play was received for the current period.",1,Google Play,52706.0,LKR,2026-02-11,weekly
EML00328,CUST0170,Payment of $56.23 was processed for your Adobe Creative Cloud plan. Next billing date: 03 Mar 2026.,1,Adobe Creative Cloud,56.23,USD,2026-03-03,monthly
EML00329,CUST0296,"Your Google Play account was charged LKR 11,552. The current plan remains active.",1,Google Play,11552.0,LKR,2026-01-16,weekly
EML00330,CUST0291,"CEB account statement: LKR 8,725 payable for the current period.",0,CEB,8725.0,LKR,2026-04-19,monthly
EML00331,CUST0255,"Payment of LKR 4,064 is due for your SLT account for 03 Mar 2026.",0,SLT,4064.0,LKR,2026-03-03,monthly
EML00332,CUST0040,"Payment of LKR 14,677 is due for your CEB account for 07 Feb 2026.",0,CEB,14677.0,LKR,2026-02-07,monthly
EML00333,CUST0199,Your payment of $10.91 for Microsoft 365 was received for the current period.,1,Microsoft 365,10.91,USD,2026-03-03,monthly
EML00334,CUST0232,"Sampath Bank receipt: transaction amount LKR 11,536.",0,Sampath Bank,11536.0,LKR,2026-05-21,one-time
EML00335,CUST0146,Your Adobe Creative Cloud account was charged $31.39. The current plan remains active.,1,Adobe Creative Cloud,31.39,USD,2026-07-11,monthly
EML00336,CUST0042,"HNB transaction processed: LKR 45,906.",0,HNB,45906.0,LKR,2026-07-03,one-time
EML00337,CUST0095,"Your HNB transaction was completed for LKR 68,938.",0,HNB,68938.0,LKR,2026-05-18,one-time
EML00338,CUST0023,"Uber Eats receipt: transaction amount LKR 9,877.",0,Uber Eats,9877.0,LKR,2026-07-09,one-time
EML00339,CUST0291,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 03 Jan 2026.,1,ChatGPT Plus,20.0,USD,2026-01-03,monthly
EML00340,CUST0116,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 10 Feb 2026.,1,ChatGPT Plus,20.0,USD,2026-02-10,monthly
EML00341,CUST0114,Your Temu transaction was completed for $120.00.,0,Temu,120.0,USD,2026-08-01,one-time
EML00342,CUST0277,Payment of $47.69 was processed for your Figma plan. Next billing date: 20 Mar 2026.,1,Figma,47.69,USD,2026-03-20,monthly
EML00343,CUST0203,"Uber receipt: transaction amount LKR 8,506.",0,Uber,8506.0,LKR,2026-08-15,one-time
EML00344,CUST0049,"Your NWSDB account has a balance of LKR 2,293.",0,NWSDB,2293.0,LKR,2026-01-26,monthly
EML00345,CUST0075,"Commercial Bank receipt: transaction amount LKR 56,881.",0,Commercial Bank,56881.0,LKR,2026-07-12,one-time
EML00346,CUST0257,"Your BOC transaction was completed for LKR 81,665.",0,BOC,81665.0,LKR,2026-02-19,one-time
EML00347,CUST0274,Billing confirmation for Adobe Creative Cloud: $33.65.,1,Adobe Creative Cloud,33.65,USD,2026-06-02,monthly
EML00348,CUST0026,"Your SLT account has a balance of LKR 5,584.",0,SLT,5584.0,LKR,2026-03-12,monthly
EML00349,CUST0130,Payment of $10.02 was processed for your Microsoft 365 plan. Next billing date: 20 Apr 2026.,1,Microsoft 365,10.02,USD,2026-04-20,monthly
EML00350,CUST0200,"Payment of LKR 8,117 is due for your Dialog account for 14 May 2026.",0,Dialog,8117.0,LKR,2026-05-14,monthly
EML00351,CUST0043,"Your Google Play account was charged LKR 25,404. The current plan remains active.",1,Google Play,25404.0,LKR,2026-02-14,weekly
EML00352,CUST0025,"Dialog billing notice: current amount payable is LKR 6,085.",0,Dialog,6085.0,LKR,2026-02-12,monthly
EML00353,CUST0040,Payment of $10.67 was processed for your Google One plan. Next billing date: 02 Apr 2026.,1,Google One,10.67,USD,2026-04-02,monthly
EML00354,CUST0260,Your payment of $9.78 for Netflix was received for the current period.,1,Netflix,9.78,USD,2026-03-13,monthly
EML00355,CUST0090,"Payment received for PickMe order #367379: LKR 67,727.",0,PickMe,67727.0,LKR,2026-04-05,one-time
EML00356,CUST0197,Your payment of $8.79 for Google One was received for the current period.,1,Google One,8.79,USD,2026-03-11,monthly
